TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001329,남,40,2인 가족 여행,05,어반 트리,충청권 방문/충청권 거주/40세 이상/부부/일반미션
g001337,남,20,2인 여행(가족 외),06,청풍 호반 오토캠핑장,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001337,남,20,2인 여행(가족 외),06,홈플러스 원주점,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001337,남,20,2인 여행(가족 외),06,인천종합터미널,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001337,남,20,2인 여행(가족 외),06,원주종합버스터미널,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001337,남,20,2인 여행(가족 외),06,카페 미우,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001337,남,20,2인 여행(가족 외),06,민병선 부대찌개 닭볶음탕 본점,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001338,여,20,나홀로 여행,06,숙소,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,한밭수목원,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,던킨 대전터미널서 관점,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,대전시립미술관,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,이응노미술관,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,성심당 본점,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,도군샤부,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,가네코 대전복합터미널점,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,엔제리너스 대전복합터미널서관점,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001338,여,20,나홀로 여행,06,배스킨라빈스 대전터미널서관점,대전 방문/거주지 구분 없음/39세 이하/특별미션
g001343,남,30,자녀 동반 여행,06,호수 도도 글램핑,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션
g001343,남,30,자녀 동반 여행,06,LF 스퀘어 광양점,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션
g001343,남,30,자녀 동반 여행,06,광양 예술창고,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션
