TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,CLUSTER_NEW
e000994,1,0.0,부모 동반 여행,크리스 월드 수상 레저,5
e000994,1,0.0,부모 동반 여행,크리스 월드 수영장,5
e002437,0,0.25,자녀 동반 여행,태산 패밀리파크,6
e002437,0,0.25,자녀 동반 여행,벼꽃 농부,6
e000959,1,0.5,자녀 동반 여행,오동근린공원,17
e000959,1,0.5,자녀 동반 여행,오동 숲속 도서관,17
e000959,1,0.5,자녀 동반 여행,롤 퀸 롤러장,17
e000959,1,0.5,자녀 동반 여행,유타몰,17
e000959,1,0.5,자녀 동반 여행,현대백화점 미아점,17
e000959,1,0.5,자녀 동반 여행,현대백화점 미아점 하늘공원,17
e000959,1,0.5,자녀 동반 여행,홈플러스 월곡점,17
e000959,1,0.5,자녀 동반 여행,다이소 홈플러스 월곡점,17
e000959,1,0.5,자녀 동반 여행,정릉천,17
e000959,1,0.5,자녀 동반 여행,영휘원,17
e003753,1,0.25,부모 동반 여행,카페로이테,9
e003753,1,0.25,부모 동반 여행,물의 정원,9
e003753,1,0.25,부모 동반 여행,사트레봉 북한강점,9
e000752,1,0.5,나홀로 여행,교보문고 광화문점,17
e000752,1,0.5,나홀로 여행,국립현대미술관 서울관,17
e000752,1,0.5,나홀로 여행,행주산성,17
e000752,1,0.5,나홀로 여행,일산 호수공원,17
e011100,1,0.75,3인 이상 여행(가족 외),국립중앙박물관,21
e001987,1,0.0,3인 이상 여행(가족 외),궁평항 수산물 직판장,5
e001987,1,0.0,3인 이상 여행(가족 외),궁평 낙조길,5
e001987,1,0.0,3인 이상 여행(가족 외),화성방조제,5
e011538,0,0.0,2인 여행(가족 외),CGV 역곡,2
e010700,1,0.0,2인 가족 여행,수집 수집,4
e010700,1,0.0,2인 가족 여행,포토 이즘 박스 의정부 로데오점,4
e010700,1,0.0,2인 가족 여행,의정부역 행복로,4
e010700,1,0.0,2인 가족 여행,신세계백화점 의정부점,4
e004575,1,0.0,2인 여행(가족 외),미어캣 파크 혜화점,4
e004575,1,0.0,2인 여행(가족 외),업 스테이지,4
e005127,1,0.0,나홀로 여행,경기도 미술관,3
e005127,1,0.0,나홀로 여행,화랑유원지 화랑 호수,3
e005127,1,0.0,나홀로 여행,안산 산업 역사박물관,3
e005127,1,0.0,나홀로 여행,롯데마트 안산점,3
e005127,1,0.0,나홀로 여행,김홍도 미술관,3
e005127,1,0.0,나홀로 여행,노적봉 인공폭포,3
e005127,1,0.0,나홀로 여행,노적봉,3
e005127,1,0.0,나홀로 여행,안산천,3
e005127,1,0.0,나홀로 여행,성호공원,3
e005127,1,0.0,나홀로 여행,단원 조각 공원,3
e005127,1,0.0,나홀로 여행,성호 박물관,3
e005127,1,0.0,나홀로 여행,이익 선생 묘,3
e005127,1,0.0,나홀로 여행,안산식물원,3
e005127,1,0.0,나홀로 여행,안산 호수 공원,3
e001013,1,0.5,나홀로 여행,마장호수 제6주차장,17
e001013,1,0.5,나홀로 여행,양주 마장호수 둘레길,17
e001013,1,0.5,나홀로 여행,마장호수 출렁다리,17
e012554,0,0.0,2인 가족 여행,에버랜드 매표소,2
e012554,0,0.0,2인 가족 여행,에버랜드 오리엔탈 누들 레스토랑,2
e012554,0,0.0,2인 가족 여행,에버랜드 사파리월드,2
e012554,0,0.0,2인 가족 여행,에버랜드 아마존 스낵,2
e012554,0,0.0,2인 가족 여행,에버랜드 판다 월드,2
e012554,0,0.0,2인 가족 여행,에버랜드 로스트 밸리,2
e012554,0,0.0,2인 가족 여행,에버랜드 스낵 버스터,2
e012554,0,0.0,2인 가족 여행,에버랜드 organic 아이스크림,2
e012554,0,0.0,2인 가족 여행,에버랜드,2
e008404,0,0.0,2인 여행(가족 외),북파크라운지,2
e008404,0,0.0,2인 여행(가족 외),사운즈 한 남,2
e008404,0,0.0,2인 여행(가족 외),현대카드 뮤직 라이브러리,2
e008404,0,0.0,2인 여행(가족 외),블루스퀘어,2
e000830,0,0.25,자녀 동반 여행,서울대공원,6
e003348,0,0.25,2인 여행(가족 외),불곡산,8
e003259,1,0.0,나홀로 여행,세운 전자상가,3
e003259,1,0.0,나홀로 여행,종묘,3
e003259,1,0.0,나홀로 여행,청계천,3
e003259,1,0.0,나홀로 여행,토성빌딩,3
e003259,1,0.0,나홀로 여행,서울 빈티지,3
e001183,1,0.5,자녀 동반 여행,강촌레일파크 김유정역,15
e001183,1,0.5,자녀 동반 여행,남이섬 가평 선착장,15
e000042,1,0.0,2인 여행(가족 외),휠 프렌즈,4
e000042,1,0.0,2인 여행(가족 외),수기 해변,4
e000042,1,0.0,2인 여행(가족 외),예단포둘레길,4
e009858,0,0.5,2인 여행(가족 외),차이나타운,13
e009858,0,0.5,2인 여행(가족 외),송월동 동화마을,13
e009858,0,0.5,2인 여행(가족 외),월미도,13
e009858,0,0.5,2인 여행(가족 외),신포국제시장,13
e003311,0,0.25,2인 가족 여행,영녕릉 세종대왕유적지구 세종대왕릉,8
e003311,0,0.25,2인 가족 여행,선밸리 호텔 워터파크,8
e003311,0,0.25,2인 가족 여행,덕평 공룡 수목원,8
e003618,1,0.25,2인 가족 여행,미추홀공원,11
e003618,1,0.25,2인 가족 여행,송도 누리공원,11
e003618,1,0.25,2인 가족 여행,메가박스 송도,11
e004878,1,0.25,나홀로 여행,공간 와디즈,11
e004878,1,0.25,나홀로 여행,샤넬 코드 컬러 팝업,11
e006153,0,0.25,자녀 동반 여행,오이도 빨강등대,7
e006153,0,0.25,자녀 동반 여행,웨이브 파크,7
e006221,0,0.25,3인 이상 여행(가족 외),AW 컨벤션,8
e006221,0,0.25,3인 이상 여행(가족 외),웨이브 파크,8
e006221,0,0.25,3인 이상 여행(가족 외),월곶포구,8
e010636,0,0.5,3인 이상 여행(가족 외),수주문학관,14
e010636,0,0.5,3인 이상 여행(가족 외),가톨릭대학교 성심교정 김수환관,14
e010636,0,0.5,3인 이상 여행(가족 외),부천 활 박물관,14
e003678,1,1.0,2인 가족 여행,롯데 프리미엄 아울렛 타임 빌라스,28
e003678,1,1.0,2인 가족 여행,과천소망교회,28
e001125,0,0.25,2인 가족 여행,연우 살롱,6
e001125,0,0.25,2인 가족 여행,더 컨벤션 영등포점,6
e001125,0,0.25,2인 가족 여행,신세계백화점 강남점,6
e001125,0,0.25,2인 가족 여행,신세계백화점 강남점 퍼스트 라운지,6
e001125,0,0.25,2인 가족 여행,롯데백화점 평촌점 라운지,6
e001125,0,0.25,2인 가족 여행,포유 FUN 케어센터 스크린골프,6
e006069,1,0.0,부모 동반 여행,제이드가든 수목원,3
e006069,1,0.0,부모 동반 여행,두물머리,3
e004506,1,0.0,부모 동반 여행,트레이더스 홀세일 클럽 하남점,4
e004506,1,0.0,부모 동반 여행,아이언 수상 레저,4
e004506,1,0.0,부모 동반 여행,남이섬,4
e006849,0,1.0,2인 가족 여행,석촌호수 동호,25
e006849,0,1.0,2인 가족 여행,두물머리,25
e007137,0,0.5,2인 여행(가족 외),아르카 북스 책방,14
e000375,1,0.5,자녀 동반 여행,실학박물관,16
e000375,1,0.5,자녀 동반 여행,양평 유아숲 체험원,16
e000375,1,0.5,자녀 동반 여행,쉬자 파크 발목 풀장,16
e000375,1,0.5,자녀 동반 여행,천운봉주유소,16
e000375,1,0.5,자녀 동반 여행,쉬자 파크,16
e000375,1,0.5,자녀 동반 여행,대박 주유소,16
e000747,1,0.5,3인 이상 여행(가족 외),현등사,17
e007860,1,1.0,2인 가족 여행,텐밀리언,28
e007860,1,1.0,2인 가족 여행,산다 프렌즈,28
e007860,1,1.0,2인 가족 여행,수상한 흥신소,28
e006922,0,0.5,자녀 동반 여행,서울랜드,12
e009752,0,0.25,2인 여행(가족 외),삼막 애견공원,6
e009752,0,0.25,2인 여행(가족 외),엔터식스 안양역점,6
e009752,0,0.25,2인 여행(가족 외),안양예술공원,6
e012180,1,0.5,나홀로 여행,갤러리 이즈,16
e012180,1,0.5,나홀로 여행,쌈지길,16
e012180,1,0.5,나홀로 여행,인사아트센터,16
e012180,1,0.5,나홀로 여행,종묘,16
e007883,0,0.0,2인 여행(가족 외),중남미문화원,2
e007883,0,0.0,2인 여행(가족 외),스타필드 고양,2
e000013,1,0.0,부모 동반 여행,파주 프리미엄 아울렛,3
e000013,1,0.0,부모 동반 여행,이마트 파주점,3
e000013,1,0.0,부모 동반 여행,이케아 광명점,3
e000013,1,0.0,부모 동반 여행,지중해마을,3
e004879,1,0.0,2인 여행(가족 외),소극장,3
e004879,1,0.0,2인 여행(가족 외),모노 맨션,3
e004879,1,0.0,2인 여행(가족 외),청계천,3
e004879,1,0.0,2인 여행(가족 외),더 현대 서울,3
e004879,1,0.0,2인 여행(가족 외),여의도 한강공원,3
e004879,1,0.0,2인 여행(가족 외),반포 한강공원 달빛광장,3
e004879,1,0.0,2인 여행(가족 외),서울 앵무새,3
e004879,1,0.0,2인 여행(가족 외),서울숲,3
e002130,0,0.0,2인 여행(가족 외),타코튜스데이 성수점,0
e002130,0,0.0,2인 여행(가족 외),뚝섬 미술관,0
e003412,0,1.0,2인 여행(가족 외),스타벅스 경동 196점,26
e003412,0,1.0,2인 여행(가족 외),청량리 청과물 시장,26
e003412,0,1.0,2인 여행(가족 외),갈매 중앙공원,26
e002255,1,0.5,자녀 동반 여행,전곡선사 박물관,17
e002255,1,0.5,자녀 동반 여행,임진각 평화 곤돌라,17
e002184,0,0.25,2인 가족 여행,영재 파3 골프 랜드,7
e002184,0,0.25,2인 가족 여행,신세계 프리미엄 아울렛 여주,7
e002184,0,0.25,2인 가족 여행,JAJU 여주 프리미엄 아울렛점,7
e002351,0,0.0,2인 여행(가족 외),구읍뱃터,1
e002351,0,0.0,2인 여행(가족 외),을왕리 해수욕장,1
e002351,0,0.0,2인 여행(가족 외),세븐일레븐 을왕 비치점,1
e002351,0,0.0,2인 여행(가족 외),파라다이스 시티,1
e002351,0,0.0,2인 여행(가족 외),백운산 전망대,1
e002351,0,0.0,2인 여행(가족 외),노을공원,1
e008310,0,0.25,나홀로 여행,고등동성당,8
e008310,0,0.25,나홀로 여행,신작로 근대 거리,8
e008310,0,0.25,나홀로 여행,수원 화성 화홍문,8
e008310,0,0.25,나홀로 여행,방화수류정,8
e002071,1,0.0,나홀로 여행,인플럭스,5
e002071,1,0.0,나홀로 여행,물의 정원,5
e002071,1,0.0,나홀로 여행,운길산,5
e000491,0,0.5,3인 이상 여행(가족 외),산정호수,14
e000491,0,0.5,3인 이상 여행(가족 외),돌담 병원,14
e004294,0,0.25,자녀 동반 여행,위례 주제공원 물놀이장,7
e006371,1,0.0,2인 여행(가족 외),셀프 사진관 피움,5
e006371,1,0.0,2인 여행(가족 외),포토 그레이 서울 연남점,5
e006371,1,0.0,2인 여행(가족 외),뉴발란스 홍대점,5
e006371,1,0.0,2인 여행(가족 외),TROUBADOUR 홍대점,5
e010689,1,0.0,2인 여행(가족 외),롯데월드타워,4
e005518,1,0.25,2인 여행(가족 외),용인시 박물관,10
e005518,1,0.25,2인 여행(가족 외),용인중앙공원,10
e005915,1,0.25,나홀로 여행,오랑에뜨 22 연남점,9
e005915,1,0.25,나홀로 여행,여의도공원,9
e005442,1,0.75,3인 이상 여행(가족 외),수동농협 본점,21
e008069,0,0.0,3인 이상 여행(가족 외),메가 MGC 커피 하남 시청역점,1
e008069,0,0.0,3인 이상 여행(가족 외),캠프통포레스트,1
e005863,1,0.5,3인 이상 여행(가족 외),신세계백화점 강남점,15
e005197,1,0.5,3인 이상 여행(가족 외),트레이더스 홀세일 클럽 스타필드 시티 부천점,17
e008006,1,0.0,나홀로 여행,새로 오픈하는 대관 스튜디오,5
e008006,1,0.0,나홀로 여행,영종 둘레길,5
e008006,1,0.0,나홀로 여행,말이 우물,5
e007591,1,0.25,자녀 동반 여행,장흥 폭포수 식당,9
e007591,1,0.25,자녀 동반 여행,두리랜드,9
e007591,1,0.25,자녀 동반 여행,삼상교,9
e002283,0,0.0,나홀로 여행,KSPO DOME 올림픽 체조경기장,0
e003103,1,0.25,자녀 동반 여행,노라 바바,11
e003103,1,0.25,자녀 동반 여행,한 아름공원,11
e003378,1,1.0,나홀로 여행,롯데시네마 라페스타,27
e003378,1,1.0,나홀로 여행,롯데마트 주엽점,27
e007385,1,0.25,2인 여행(가족 외),부천 독립영화 전용관 판타스틱 큐브,11
e007385,1,0.25,2인 여행(가족 외),부천중앙공원,11
e011029,0,0.25,자녀 동반 여행,한국민속촌,6
e011029,0,0.25,자녀 동반 여행,롯데 프리미엄 아울렛 기흥점,6
e011029,0,0.25,자녀 동반 여행,빵공원벨꾸르,6
e000460,1,0.5,3인 이상 여행(가족 외),루체테포토,16
e000460,1,0.5,3인 이상 여행(가족 외),스타필드 코엑스몰,16
e000460,1,0.5,3인 이상 여행(가족 외),반포 한강공원,16
e004222,1,0.25,2인 가족 여행,동대문디자인플라자,9
e004222,1,0.25,2인 가족 여행,동묘시장,9
e004222,1,0.25,2인 가족 여행,세운 전자상가,9
e000865,1,0.0,나홀로 여행,에비뉴 광장,4
f000041,0,0.5,자녀 동반 여행,카페아쁠뤼스,12
e001041,1,0.5,자녀 동반 여행,곤지암리조트 스키하우스,17
e001041,1,0.5,자녀 동반 여행,곤지암리조트,17
e001041,1,0.5,자녀 동반 여행,화담숲 입구 오솔길,17
e010578,1,0.5,3인 이상 여행(가족 외),에버랜드,17
e001063,0,0.25,2인 가족 여행,신세계백화점 경기점,7
e001063,0,0.25,2인 가족 여행,엑스파크공원,7
e001063,0,0.25,2인 가족 여행,탄천,7
e006893,1,0.25,나홀로 여행,이마트 성남점,10
e006893,1,0.25,나홀로 여행,삼성플러스 의원,10
e006893,1,0.25,나홀로 여행,성남중앙공설시장,10
e006893,1,0.25,나홀로 여행,인천 서구 승학로 567 301호,10
e007219,1,0.25,자녀 동반 여행,경기도 어린이 박물관,11
e010222,1,0.0,2인 여행(가족 외),서울 종로구 창의문으로 11길 4-1,3
e010222,1,0.0,2인 여행(가족 외),청운 문학도서관,3
e010222,1,0.0,2인 여행(가족 외),경복궁,3
f006622,0,0.5,자녀 동반 여행,아멕스 랜드 주변 카트 관광 및 전망대,12
f006622,0,0.5,자녀 동반 여행,동막계곡,12
e012346,1,0.0,2인 여행(가족 외),블루스퀘어 신한카드홀,3
e002206,1,0.25,나홀로 여행,마로니에공원,10
e002206,1,0.25,나홀로 여행,대학로 자유극장,10
e002206,1,0.25,나홀로 여행,띠아트,10
e002206,1,0.25,나홀로 여행,홍대 패션거리,10
e007216,1,0.25,나홀로 여행,난지한강공원,11
e001554,1,0.25,2인 여행(가족 외),청라 호수 공원,9
e001554,1,0.25,2인 여행(가족 외),홈플러스 인천 청라점,9
e001554,1,0.25,2인 여행(가족 외),배미꾸미 조각 공원,9
e001554,1,0.25,2인 여행(가족 외),박준기,9
e001554,1,0.25,2인 여행(가족 외),수기 해변,9
e001554,1,0.25,2인 여행(가족 외),수기 전망대,9
e001554,1,0.25,2인 여행(가족 외),구봉산,9
e001554,1,0.25,2인 여행(가족 외),스카이랜드 24시 찜질방,9
e001554,1,0.25,2인 여행(가족 외),광명항,9
e002508,1,0.0,나홀로 여행,동탄 호수 공원,3
e006510,0,0.0,2인 여행(가족 외),경기도 미술관,2
e006510,0,0.0,2인 여행(가족 외),홈플러스 안산 선부점,2
e011130,1,0.0,2인 여행(가족 외),AK 푸드홀,3
e011130,1,0.0,2인 여행(가족 외),AK플라자 수원점 7층 하늘공원,3
e011130,1,0.0,2인 여행(가족 외),건담베이스 ak플라자 수원점,3
e011130,1,0.0,2인 여행(가족 외),익스 큐브,3
e003417,0,0.0,나홀로 여행,하노이 12,1
e003417,0,0.0,나홀로 여행,29CM SEONGSU,1
e003417,0,0.0,나홀로 여행,석촌호수 동호,1
e003417,0,0.0,나홀로 여행,롯데월드타워 롯데월드몰,1
e003417,0,0.0,나홀로 여행,잠실종합운동장 실내체육관,1
e011432,1,0.0,2인 여행(가족 외),안성 3.1운동 기념관,4
e011432,1,0.0,2인 여행(가족 외),스타필드 안성,4
e011432,1,0.0,2인 여행(가족 외),달콤 왕과 탕후루 소사벌점,4
e002340,1,0.0,2인 여행(가족 외),CGV 피카디리 1958,4
e002340,1,0.0,2인 여행(가족 외),익선동 한옥거리,4
e002340,1,0.0,2인 여행(가족 외),탑골공원,4
e002340,1,0.0,2인 여행(가족 외),청계천,4
e005970,1,0.5,3인 이상 여행(가족 외),글로벌 스페이스,15
e005970,1,0.5,3인 이상 여행(가족 외),아쿠아 플라넷 일산,15
e004914,0,0.25,2인 여행(가족 외),마트 킹 평택점,6
e004914,0,0.25,2인 여행(가족 외),PPO,6
e004391,0,0.5,2인 가족 여행,청와대 본관,13
e004391,0,0.5,2인 가족 여행,성우 육회,13
e004391,0,0.5,2인 가족 여행,어니언 4호점,13
e004391,0,0.5,2인 가족 여행,안산 자락길,13
e003744,1,0.0,나홀로 여행,삿포로 동탄점,3
e003744,1,0.0,나홀로 여행,CGV 동탄,3
e003744,1,0.0,나홀로 여행,동탄 호수 공원,3
e010404,1,0.25,3인 이상 여행(가족 외),셀틱스 영종점,11
e010404,1,0.25,3인 이상 여행(가족 외),하늘정원 주차장,11
e010404,1,0.25,3인 이상 여행(가족 외),선녀바위해수욕장,11
e006208,0,0.0,2인 여행(가족 외),감정선 프로젝트 2관,1
e006208,0,0.0,2인 여행(가족 외),돈룩업 한남,1
e006208,0,0.0,2인 여행(가족 외),경리단길,1
e001215,0,0.25,자녀 동반 여행,자라섬,8
e005876,1,0.25,나홀로 여행,가평군 농협 하나로마트 북면점,9
e005876,1,0.25,나홀로 여행,화악산계곡,9
e005876,1,0.25,나홀로 여행,두물머리,9
e003686,1,0.5,나홀로 여행,초이스피부과 의원 평촌점,15
e003686,1,0.5,나홀로 여행,범계역 광장,15
e003686,1,0.5,나홀로 여행,뉴코아 아울렛 평촌점,15
e003686,1,0.5,나홀로 여행,롯데백화점 평촌점,15
e000751,0,0.25,자녀 동반 여행,서울스카이,8
e006086,1,0.0,2인 여행(가족 외),메이 드림,3
e006086,1,0.0,2인 여행(가족 외),송도 맥주축제,3
e006086,1,0.0,2인 여행(가족 외),무만당,3
e006086,1,0.0,2인 여행(가족 외),송도센트럴파크,3
e006086,1,0.0,2인 여행(가족 외),소찬공원,3
e002160,0,0.25,2인 여행(가족 외),서울대공원 장미원,8
